tag,scenario,scenario_label,cancer,fold,regime,ibs,delta_ibs,n_train,seer_n
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_01pct,0.06462370135763168,-0.07287936873176029,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_05pct,0.060474092598984105,-0.07702897749040787,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_10pct,0.05940031406452426,-0.07810275602486771,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_20pct,0.06151618573538371,-0.07598688435400826,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_50pct,0.06264858412901195,-0.07485448596038002,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_n001k_00pct,0.06844789859752508,-0.06905517149186689,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_n003k_00pct,0.06581359485860698,-0.07168947523078499,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_n010k_00pct,0.0588263401720061,-0.07867672991738586,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold1,seer_n035k_00pct,0.06065389211686946,-0.07684917797252251,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_01pct,0.06431806909285032,-0.05656761256700439,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_05pct,0.06296139259152411,-0.057924289068330595,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_10pct,0.05942607217924008,-0.06145960948061463,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_20pct,0.06160506643859098,-0.059280615221263724,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_50pct,0.062339518718436536,-0.05854616294141817,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_n001k_00pct,0.07106321999513465,-0.049822461664720055,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_n003k_00pct,0.06410734611683352,-0.05677833554302118,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_n010k_00pct,0.05875295263306323,-0.062132729026791476,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold2,seer_n035k_00pct,0.06026112463689653,-0.06062455702295818,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_01pct,0.06610282821816021,-0.11055997195253969,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_05pct,0.061677778680636265,-0.11498502149006365,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_10pct,0.060669552746482794,-0.11599324742421711,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_20pct,0.06051470378722869,-0.11614809638347122,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_50pct,0.062482516767115304,-0.1141802834035846,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_n001k_00pct,0.06678213436832517,-0.10988066580237474,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_n003k_00pct,0.06399821523900295,-0.11266458493169695,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_n010k_00pct,0.0620273984563352,-0.1146354017143647,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold3,seer_n035k_00pct,0.06101782087138733,-0.11564497929931258,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_01pct,0.06406930045983053,-0.029602978007371772,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_05pct,0.05738645494668046,-0.03628582352052184,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_10pct,0.0544126518837349,-0.039259626583467405,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_20pct,0.05627558190064522,-0.03739669656655708,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_50pct,0.057370136475981305,-0.036302141991221,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_n001k_00pct,0.06454997748411075,-0.029122300983091556,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_n003k_00pct,0.0602543774149417,-0.033417901052260605,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_n010k_00pct,0.056752727917419955,-0.03691955054978235,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold4,seer_n035k_00pct,0.05622658896194558,-0.03744568950525672,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_01pct,0.05410393188146474,-0.059313216535530705,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_05pct,0.04901438330507337,-0.06440276511192208,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_10pct,0.04632143168880175,-0.0670957167281937,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_20pct,0.04736363270499667,-0.06605351571199877,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_50pct,0.04806697966590677,-0.06535016875108868,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_n001k_00pct,0.05754340416021253,-0.05587374425678292,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_n003k_00pct,0.06099247089187511,-0.05242467752512034,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_n010k_00pct,0.047407493689800226,-0.06600965472719522,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRC,fold5,seer_n035k_00pct,0.048297499674551506,-0.06511964874244394,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_01pct,0.056333902426618614,-0.1513770024703143,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_05pct,0.055696777282337684,-0.15201412761459523,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_10pct,0.047261427328029744,-0.16044947756890318,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_20pct,0.052488020416817494,-0.15522288448011543,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_50pct,0.05351198364447134,-0.15419892125246157,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_n001k_00pct,0.056718209934795594,-0.15099269496213732,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_n003k_00pct,0.057628976540816446,-0.15008192835611647,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_n010k_00pct,0.05260083106691884,-0.15511007383001407,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold1,seer_n035k_00pct,0.05582953135610015,-0.15188137354083275,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_01pct,0.03403008369418722,-0.16100079966288797,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_05pct,0.03290812383526268,-0.16212275952181252,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_10pct,0.032017380112722774,-0.16301350324435243,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_20pct,0.030859520019324828,-0.16417136333775037,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_50pct,0.032239064956600054,-0.16279181840047513,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_n001k_00pct,0.04700918331301773,-0.14802170004405746,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_n003k_00pct,0.03526458853896928,-0.15976629481810592,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_n010k_00pct,0.036663809339508496,-0.1583670740175667,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold2,seer_n035k_00pct,0.03315072306715069,-0.1618801602899245,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_01pct,0.028271887690423766,-0.09475337387085535,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_05pct,0.02802608041606236,-0.09499918114521676,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_10pct,0.026979112078014598,-0.09604614948326452,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_20pct,0.027588811804071245,-0.09543644975720787,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_50pct,0.029303366365460264,-0.09372189519581886,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_n001k_00pct,0.0387367663780946,-0.08428849518318451,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_n003k_00pct,0.0296276776348117,-0.09339758392646741,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_n010k_00pct,0.029399725614071434,-0.09362553594720768,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold3,seer_n035k_00pct,0.03021100718912294,-0.09281425437215618,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_01pct,0.025051661689539335,-0.12615265612641205,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_05pct,0.02884498346451633,-0.12235933435143506,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_10pct,0.029958360873925373,-0.12124595694202603,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_20pct,0.02794497523713223,-0.12325934257881917,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_50pct,0.029238913558465068,-0.12196540425748632,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_n001k_00pct,0.03683325664161594,-0.11437106117433546,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_n003k_00pct,0.02538479955022666,-0.12581951826572474,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_n010k_00pct,0.02711100256119519,-0.1240933152547562,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold4,seer_n035k_00pct,0.03013063517669482,-0.12107368263925658,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_01pct,0.028262803851192533,-0.10705058856686397,5220.0,5220.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_05pct,0.026828034427239265,-0.10848535799081724,26101.0,26101.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_10pct,0.02503942767440729,-0.11027396474364923,52202.0,52202.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_20pct,0.02618612267567505,-0.10912726974238146,104404.0,104404.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_50pct,0.026560115195613868,-0.10875327722244264,261010.0,261010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_n001k_00pct,0.031277870241432894,-0.10403552217662362,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_n003k_00pct,0.025771959517522255,-0.10954143290053425,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_n010k_00pct,0.02730225751531341,-0.1080111349027431,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,KIRP,fold5,seer_n035k_00pct,0.028680214356529624,-0.10663317806152689,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_01pct,0.0817344098590481,-0.15683961733259416,1953.0,1953.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_05pct,0.1432048246252968,-0.09536920256634546,9765.0,9765.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_10pct,0.12265184619737204,-0.11592218099427021,19531.0,19531.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_20pct,0.11073500514305673,-0.12783902204858552,39062.0,39062.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_50pct,0.12337145164008625,-0.115202575551556,97654.0,97654.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_n001k_00pct,0.15515182328282723,-0.08342220390881502,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_n003k_00pct,0.11576068216433213,-0.12281334502731012,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_n010k_00pct,0.1042412758996602,-0.13433275129198205,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold1,seer_n035k_00pct,0.1119933337464279,-0.12658069344521433,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_01pct,0.08450457100050945,-0.1036196908724881,1953.0,1953.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_05pct,0.15286653232857025,-0.035257729544427296,9765.0,9765.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_10pct,0.12711333749994383,-0.06101092437305372,19531.0,19531.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_20pct,0.11782586157019419,-0.07029840030280336,39062.0,39062.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_50pct,0.13188875924725393,-0.056235502625743616,97654.0,97654.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_n001k_00pct,0.17308904257396887,-0.01503521929902868,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_n003k_00pct,0.12214865976773726,-0.0659756021052603,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_n010k_00pct,0.10792335839364697,-0.08020090347935058,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold2,seer_n035k_00pct,0.11534058215073091,-0.07278367972226664,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_01pct,0.07286123512044118,-0.1440890850726023,1953.0,1953.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_05pct,0.14224320781612337,-0.0747071123769201,9765.0,9765.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_10pct,0.1123944240426083,-0.10455589615043517,19531.0,19531.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_20pct,0.1063083097919387,-0.11064201040110477,39062.0,39062.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_50pct,0.11828382473941862,-0.09866649545362485,97654.0,97654.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_n001k_00pct,0.13500274855728903,-0.08194757163575445,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_n003k_00pct,0.11297492179731633,-0.10397539839572714,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_n010k_00pct,0.1031377619006945,-0.11381255829234897,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold3,seer_n035k_00pct,0.10624558392039467,-0.1107047362726488,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_01pct,0.07621128060360101,-0.07197422115975914,1953.0,1953.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_05pct,0.14692754046586518,-0.001257961297494975,9765.0,9765.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_10pct,0.12150811158088629,-0.026677390182473865,19531.0,19531.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_20pct,0.10810058045804213,-0.040084921305318016,39062.0,39062.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_50pct,0.12351933654967236,-0.024666165213687793,97654.0,97654.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_n001k_00pct,0.1563558713735347,0.00817036961017456,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_n003k_00pct,0.11170858736238604,-0.036476914400974114,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_n010k_00pct,0.10638990060210657,-0.04179560116125358,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold4,seer_n035k_00pct,0.11105092881346192,-0.037134572949898234,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_01pct,0.06109421720306786,-0.19553484532541754,1953.0,1953.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_05pct,0.115515639583881,-0.14111342294460438,9765.0,9765.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_10pct,0.09516307123732241,-0.16146599129116296,19531.0,19531.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_20pct,0.09191682812571819,-0.1647122344027672,39062.0,39062.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_50pct,0.09675416733205264,-0.15987489519643275,97654.0,97654.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_n001k_00pct,0.11753279113711891,-0.1390962713913665,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_n003k_00pct,0.09430064649287295,-0.16232841603561243,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_n010k_00pct,0.0917807276169722,-0.16484833491151318,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LAML,fold5,seer_n035k_00pct,0.09431674759724523,-0.16231231493124015,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_01pct,0.07315860254718258,-0.09193980040330986,1010.0,1010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_05pct,0.05218848605046246,-0.11290991690002998,5052.0,5052.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_10pct,0.053775064447058506,-0.11132333850343393,10104.0,10104.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_20pct,0.05410723596582023,-0.11099116698467221,20207.0,20207.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_50pct,0.05388308730001155,-0.11121531565048089,50518.0,50518.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_n001k_00pct,0.06840784569496418,-0.09669055725552826,1000.0,1000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_n003k_00pct,0.06424893647819907,-0.10084946647229337,3000.0,3000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_n010k_00pct,0.05402288046550009,-0.11107552248499235,10000.0,10000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold1,seer_n035k_00pct,0.05022195375852032,-0.11487644919197212,35000.0,35000.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold2,seer_01pct,0.052161931843045725,-0.12227672738799929,1010.0,1010.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold2,seer_05pct,0.03519791645938563,-0.13924074277165938,5052.0,5052.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold2,seer_10pct,0.03533129619525172,-0.1391073630357933,10104.0,10104.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold2,seer_20pct,0.03291535314537876,-0.14152330608566627,20207.0,20207.0
liu_tcga_seer_survboost_v2_seed123,seer_same_family_train_tcga_test,Family-restricted SEER only,LGG,fold2,seer_50pct,0.03655178345879189,-0.13788687577225311,50518.0,50518.0
